,REVENUE,CROSS_SELL_SUCCESS,NAME,EMAIL,FIRST_NAME,FAMILY_NAME,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CONTACTS_W_CUSTOMER_SERVICE,PRODUCT_CATEGORIES_VIEWED,AVG_TIME_PER_SITE_VISIT,MOBILE_NUMBER,CANCELLATIONS_BEFORE_NOON,CANCELLATIONS_AFTER_NOON,TASTES_AND_PREFERENCES,MOBILE_LOGINS,PC_LOGINS,WEEKLY_PLAN,EARLY_DELIVERIES,LATE_DELIVERIES,PACKAGE_LOCKER,REFRIGERATED_LOCKER,FOLLOWED_RECOMMENDATIONS_PCT,AVG_PREP_VID_TIME,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED,MEDIAN_MEAL_RATING,AVG_CLICKS_PER_VISIT,TOTAL_PHOTOS_VIEWED,ln_REVENUE,ln_AVG_TIME_PER_SITE_VISIT,ln_AVG_PREP_VID_TIME,ln_TOTAL_MEALS_ORDERED,ln_UNIQUE_MEALS_PURCH,ln_CONTACTS_W_CUSTOMER_SERVICE,ln_WEEKLY_PLAN,ln_TOTAL_PHOTOS_VIEWED
1090,1240.0,1,Scolera,scolera@gmail.com,Scolera,Scolera,27,6,7,5,88.3,0,2,0,1,6,1,8,0,7,0,0,20,104.0,3,0,1,16,136,7.122866658599083,4.480740107609915,4.6443908991413725,3.295836866004329,1.791759469228055,1.9459101490553132,2.0794415416798357,4.912654885736052
1091,5550.0,1,Sedgekins,sedgekins@chevron.com,Sedgekins,Sedgekins,216,10,8,1,155.31,1,1,0,1,6,1,22,0,2,1,0,0,240.2,8,2,4,11,200,8.62155320674048,5.04542311958192,5.481471909645883,5.375278407684165,2.302585092994046,2.0794415416798357,3.091042453358316,5.298317366548036
1092,700.0,1,Sefton Staunton,sefton.staunton@pfizer.com,Sefton,Staunton,12,4,12,3,52.6,0,1,1,0,6,2,0,3,6,0,0,20,89.2,3,0,1,15,0,6.551080335043404,3.9627161197436642,4.490881039585964,2.4849066497880004,1.3862943611198906,2.4849066497880004,0.0,0.0
1093,3202.5,1,Selwyn Tarth,selwyn.tarth@ibm.com,Selwyn,Tarth,84,4,6,1,235.95,1,0,2,1,5,2,13,1,1,0,0,10,152.4,2,1,3,14,0,8.071687033770889,5.463619918172396,5.026508643252546,4.430816798843313,1.3862943611198906,1.791759469228055,2.5649493574615367,0.0
1094,1745.0,1,Serala,serala@mcdonalds.com,Serala,Serala,148,7,6,4,105.75,1,0,0,1,6,2,7,0,1,1,0,10,157.6,5,1,3,13,90,7.4645098346365275,4.661077817926388,5.060060177423779,4.997212273764115,1.9459101490553132,1.791759469228055,1.9459101490553132,4.499809670330265
1095,1250.0,1,Serwyn of the Mirror Shield,serwyn.of.the.mirror.shield@yahoo.com,Serwyn,of the Mirror Shield,30,5,5,1,26.68,0,1,0,1,6,1,0,0,9,1,0,0,136.5,5,0,3,12,312,7.1308988302963465,3.283914221047423,4.916324614625014,3.4011973816621555,1.6094379124341003,1.6094379124341003,0.0,5.7430031878094825
1096,970.0,1,Sigrin,sigrin@apple.com,Sigrin,Sigrin,15,5,12,2,228.73,1,4,0,1,6,2,52,0,4,0,0,20,98.7,3,0,2,16,425,6.877296071497429,5.432542268639268,4.592084946439436,2.70805020110221,1.6094379124341003,2.4849066497880004,3.9512437185814275,6.052089168924417
1097,4755.0,1,Simon Toyne,simon.toyne@jpmorgan.com,Simon,Toyne,116,2,7,1,121.44,1,1,1,1,5,2,13,0,5,0,0,0,204.6,5,1,4,10,464,8.46695197497949,4.79942031364732,5.321056853517526,4.7535901911063645,0.6931471805599453,1.9459101490553132,2.5649493574615367,6.139884552226255
1098,131.0,1,Skinner,skinner@protonmail.com,Skinner,Skinner,13,7,11,9,140.84,0,1,0,0,6,2,12,2,7,1,1,10,73.3,2,0,3,12,0,4.875197323201151,4.947624494286852,4.294560608892605,2.5649493574615367,1.9459101490553132,2.3978952727983707,2.4849066497880004,0.0
1099,2760.0,1,Steffarion Sparr,steffarion.sparr@unitedhealth.com,Steffarion,Sparr,70,5,9,5,166.98,0,2,1,1,5,1,0,0,2,1,0,20,175.9,5,1,3,12,0,7.9229859587111955,5.117874044765855,5.169915651743512,4.248495242049359,1.6094379124341003,2.1972245773362196,0.0,0.0
1100,1422.0,1,Steffon Frey,steffon.frey@yahoo.com,Steffon,Frey,89,3,4,2,97.0,1,0,0,0,6,2,0,0,5,1,0,20,123.2,4,0,3,13,172,7.259819610363186,4.574710978503383,4.81380905109942,4.48863636973214,1.0986122886681098,1.3862943611198906,0.0,5.147494476813453
1101,1580.0,1,Steffon Stackspear,steffon.stackspear@protonmail.com,Steffon,Stackspear,60,6,7,3,93.64,1,1,0,1,6,2,0,4,1,1,0,0,135.2,5,0,2,16,143,7.365180126021013,4.53945764262271,4.906755163608864,4.0943445622221,1.791759469228055,1.9459101490553132,0.0,4.962844630259907
1102,3417.0,1,Styr,styr@protonmail.com,Styr,Styr,144,4,10,3,118.2,1,3,0,1,5,2,7,0,2,0,0,20,169.8,5,1,4,9,615,8.136518252115291,4.772378104971998,5.134621273877247,4.969813299576001,1.3862943611198906,2.302585092994046,1.9459101490553132,6.421622267806518
1103,1750.0,1,Tal Toraq,tal.toraq@merck.com,Tal,Toraq,79,8,5,4,212.72,1,3,0,1,6,2,10,2,1,1,1,20,144.6,4,1,3,11,0,7.4673710669175595,5.359976746934764,4.973971309724664,4.3694478524670215,2.0794415416798357,1.6094379124341003,2.302585092994046,0.0
1104,1191.0,1,Talla Tarly,talla.tarly@microsoft.com,Talla,Tarly,33,6,4,7,78.28,1,1,0,0,6,2,49,0,0,1,0,20,165.6,6,0,3,14,0,7.0825485693553,4.360292142527875,5.109575241951159,3.4965075614664802,1.791759469228055,1.3862943611198906,3.8918202981106265,0.0
1105,1300.0,1,Tallad,tallad@gmail.com,Tallad,Tallad,120,6,6,4,84.0,1,0,0,0,5,1,40,0,1,0,0,20,89.9,3,0,2,15,89,7.170119543449628,4.430816798843313,4.498697941477575,4.787491742782046,1.791759469228055,1.791759469228055,3.6888794541139363,4.48863636973214
1106,1345.0,1,Tansy (orphan),tansy.(orphan)@microsoft.com,Tansy,,47,6,3,9,90.23,1,1,0,1,5,1,8,5,1,1,0,20,100.8,4,0,2,18,0,7.20414929203594,4.50236196600641,4.613138355637268,3.8501476017100584,1.791759469228055,1.0986122886681098,2.0794415416798357,0.0
1107,3000.0,1,Tanton Fossoway,tanton.fossoway@caterpillar.com,Tanton,Fossoway,76,3,8,10,115.28,1,1,0,1,6,2,44,0,2,0,0,10,163.4,5,1,4,9,248,8.006367567650246,4.747363951691266,5.096201182425903,4.330733340286331,1.0986122886681098,2.0794415416798357,3.784189633918261,5.5134287461649825
1108,2719.5,1,Terrance Lynderly,terrance.lynderly@msn.com,Terrance,Lynderly,94,9,5,9,114.0,1,1,0,1,6,1,5,2,2,0,0,20,216.1,6,1,3,13,227,7.908203318863015,4.736198448394496,5.3757412635128405,4.543294782270004,2.1972245773362196,1.6094379124341003,1.6094379124341003,5.424950017481403
1109,1420.0,1,Theo Frey,theo.frey@hotmail.com,Theo,Frey,78,3,5,8,112.56,1,2,0,0,6,2,0,6,6,1,0,10,115.4,4,0,2,15,0,7.258412150595307,4.723486412806134,4.748404354073999,4.356708826689592,1.0986122886681098,1.6094379124341003,0.0,0.0
1110,1840.0,1,Theo Wull,theo.wull@me.com,Theo,Wull,102,3,7,8,103.0,1,1,0,0,6,1,8,0,1,1,1,10,249.5,8,1,3,13,0,7.517520850603031,4.634728988229636,5.519458915191573,4.624972813284271,1.0986122886681098,1.9459101490553132,2.0794415416798357,0.0
1111,1550.0,1,Three Toes,three.toes@protonmail.com,Three,Toes,35,5,6,7,75.31,1,2,0,1,7,1,5,1,4,0,0,20,126.9,4,1,2,16,0,7.346010209913293,4.32161292811326,4.843399374720342,3.5553480614894135,1.6094379124341003,1.791759469228055,1.6094379124341003,0.0
1112,5625.0,1,Timoth,timoth@protonmail.com,Timoth,Timoth,412,4,9,2,146.2,1,2,0,0,4,1,3,0,6,1,0,20,323.8,7,1,4,8,579,8.63497622707262,4.9849755473156785,5.780126041243535,6.021023349349527,1.3862943611198906,2.1972245773362196,1.0986122886681098,6.361302477572996
1113,1350.0,1,Tion Frey,tion.frey@gmail.com,Tion,Frey,45,2,4,6,68.9,1,3,0,0,5,2,0,6,4,0,0,20,109.8,4,0,2,16,151,7.2078598714324755,4.232656178019613,4.69866052907543,3.8066624897703196,0.6931471805599453,1.3862943611198906,0.0,5.017279836814924
1114,1570.0,1,Tobbot,tobbot@jpmorgan.com,Tobbot,Tobbot,113,3,6,2,115.8,1,1,0,1,5,2,8,0,6,1,0,0,160.1,5,1,3,13,206,7.358830898342354,4.751864565138895,5.075798620002669,4.727387818712341,1.0986122886681098,1.791759469228055,2.0794415416798357,5.327876168789581
1115,1680.0,1,Tommen Costayne,tommen.costayne@unitedtech.com,Tommen,Costayne,120,6,7,4,176.71,1,1,0,0,5,1,9,0,10,1,1,0,174.2,6,1,3,15,0,7.426549072397305,5.174509970819964,5.160204064418402,4.787491742782046,1.791759469228055,1.9459101490553132,2.1972245773362196,0.0
1116,1430.0,1,Tremond Gargalen,tremond.gargalen@yahoo.com,Tremond,Gargalen,84,5,5,1,59.05,1,2,0,0,7,1,22,0,6,0,0,0,134.7,4,0,3,12,0,7.265429723253953,4.078384542643371,4.903050083416319,4.430816798843313,1.6094379124341003,1.6094379124341003,3.091042453358316,0.0
1117,1850.0,1,Tristan Ryger,tristan.ryger@protonmail.com,Tristan,Ryger,57,5,7,5,281.98,1,2,0,1,6,2,51,0,3,0,0,0,212.6,5,0,3,12,0,7.52294091807237,5.641836146437215,5.359412465907847,4.04305126783455,1.6094379124341003,1.9459101490553132,3.9318256327243257,0.0
1118,1805.0,1,Triston of Tally Hill,triston.of.tally.hill@protonmail.com,Triston,of Tally Hill,51,8,6,2,143.12,1,0,0,1,6,2,13,6,1,0,0,20,115.2,4,1,3,13,86,7.498315870766981,4.963683439200464,4.746669748261791,3.9318256327243257,2.0794415416798357,1.791759469228055,2.5649493574615367,4.454347296253507
1119,3600.0,1,Trystane Martell,trystane.martell@exxon.com,Trystane,Martell,108,5,9,7,127.29,1,2,1,1,6,1,0,0,0,0,0,20,250.1,7,1,4,10,466,8.1886891244442,4.846467947882343,5.521860837883573,4.68213122712422,1.6094379124341003,2.1972245773362196,0.0,6.144185634125646
1120,1380.0,1,Tyana Wylde,tyana.wylde@protonmail.com,Tyana,Wylde,32,4,3,8,73.11,1,1,0,1,5,1,0,0,2,0,0,20,114.3,3,1,2,17,0,7.22983877815125,4.291965156305224,4.738826570800765,3.4657359027997265,1.3862943611198906,1.0986122886681098,0.0,0.0
1121,3300.0,1,Tybolt Crakehall,tybolt.crakehall@dupont.com,Tybolt,Crakehall,70,3,9,3,127.53,1,0,0,0,6,1,0,3,1,1,0,0,141.8,4,1,4,9,0,8.101677747454572,4.848351631038809,4.954417614098027,4.248495242049359,1.0986122886681098,2.1972245773362196,0.0,0.0
1122,2509.5,1,Tybolt Hetherspoon,tybolt.hetherspoon@yahoo.com,Tybolt,Hetherspoon,51,7,6,2,311.7,1,1,1,1,5,2,4,0,3,0,0,20,165.6,5,2,3,11,112,7.827838809094988,5.7420411867732915,5.109575241951159,3.9318256327243257,1.9459101490553132,1.791759469228055,1.3862943611198906,4.718498871295094
1123,1120.0,1,Tyrion Tanner,tyrion.tanner@microsoft.com,Tyrion,Tanner,39,7,5,5,92.26,1,1,1,0,5,2,0,0,2,1,0,10,96.0,3,0,2,15,0,7.02108396428914,4.524610678129674,4.564348191467836,3.6635616461296463,1.9459101490553132,1.6094379124341003,0.0,0.0
1124,4850.0,1,Tywin Frey,tywin.frey@protonmail.com,Tywin,Frey,186,3,8,3,132.18,1,0,0,1,6,2,51,0,5,0,0,20,314.0,9,2,4,9,860,8.48673398393153,4.8841646300423065,5.749392985908253,5.225746673713202,1.0986122886681098,2.0794415416798357,3.9318256327243257,6.756932389247553
1125,1430.0,1,Tywin Frey (son of Raymund),tywin.frey.(son.of.raymund)@yahoo.com,Tywin,Frey ,60,7,6,3,86.0,1,1,0,1,6,2,0,0,0,1,0,20,148.2,5,0,3,15,0,7.265429723253953,4.454347296253507,4.998562712861986,4.0943445622221,1.9459101490553132,1.791759469228055,0.0,0.0
1126,1259.0,1,Ulf the Ill,ulf.the.ill@protonmail.com,Ulf,the Ill,69,5,6,8,89.0,1,0,0,1,6,1,9,1,3,1,0,10,102.7,4,0,2,17,0,7.138073034044347,4.48863636973214,4.631812116934513,4.23410650459726,1.6094379124341003,1.791759469228055,2.1972245773362196,0.0
1127,1668.0,1,Ulrick Dayne,ulrick.dayne@msn.com,Ulrick,Dayne,42,3,7,6,123.0,1,1,0,1,6,1,52,8,2,1,1,10,157.0,3,1,3,13,187,7.419380582918692,4.812184355372417,5.056245805348308,3.7376696182833684,1.0986122886681098,1.9459101490553132,3.9512437185814275,5.231108616854587
1128,4884.0,1,Umfred,umfred@yahoo.com,Umfred,Umfred,194,3,9,10,120.91,1,1,0,1,6,1,0,1,4,0,0,0,255.1,6,2,4,9,515,8.493719835230594,4.795046467186156,5.541655625147766,5.267858159063328,1.0986122886681098,2.1972245773362196,0.0,6.244166900663736
1129,2661.0,1,Urrathon,urrathon@unitedtech.com,Urrathon,Urrathon,88,2,6,7,128.6,1,2,0,1,4,1,35,0,1,0,0,0,232.2,6,1,3,13,0,7.886457270977689,4.856706811803519,5.4475990692637914,4.477336814478207,0.6931471805599453,1.791759469228055,3.5553480614894135,0.0
1130,2850.0,1,Urswyck,urswyck@exxon.com,Urswyck,Urswyck,241,8,7,4,94.78,1,1,0,1,5,1,1,0,5,0,0,10,146.8,4,1,4,10,0,7.955074273262696,4.551558416539442,4.9890711161804155,5.484796933490655,2.0794415416798357,1.9459101490553132,0.0,0.0
1131,1175.0,1,Urzen,urzen@protonmail.com,Urzen,Urzen,109,9,6,3,84.0,1,4,0,1,5,1,9,1,4,0,0,20,92.5,3,0,2,18,0,7.069023426578259,4.430816798843313,4.52720864451838,4.6913478822291435,2.1972245773362196,1.791759469228055,2.1972245773362196,0.0
1132,1460.0,1,Utherydes Wayn,utherydes.wayn@msn.com,Utherydes,Wayn,93,2,3,6,125.36,1,3,0,1,6,2,0,0,4,0,0,20,182.4,7,0,3,14,0,7.286191714702382,4.831189598047765,5.206202077640231,4.532599493153256,0.6931471805599453,1.0986122886681098,0.0,0.0
1133,1445.0,1,Uthor Underleaf,uthor.underleaf@gmail.com,Uthor,Underleaf,87,4,8,1,112.79,1,2,0,1,6,1,39,0,1,0,0,10,107.4,4,1,2,16,0,7.275864600546533,4.725527682651825,4.676560182074764,4.465908118654584,1.3862943611198906,2.0794415416798357,3.6635616461296463,0.0
1134,3075.0,1,Vardis Egen,vardis.egen@passport.com,Vardis,Egen,69,9,9,2,124.04,1,0,0,1,5,2,4,0,6,1,0,10,204.2,6,1,4,12,306,8.031060180240619,4.820604094232248,5.319099905730565,4.23410650459726,2.1972245773362196,2.1972245773362196,1.3862943611198906,5.723585101952381
1135,1250.0,1,Vargo Hoat,vargo.hoat@mmm.com,Vargo,Hoat,34,2,5,2,64.75,0,2,0,1,5,1,0,8,1,0,0,0,75.2,2,0,2,17,0,7.1308988302963465,4.1705337005796475,4.320151230955794,3.5263605246161616,0.6931471805599453,1.6094379124341003,0.0,0.0
1136,1390.0,1,Varly,varly@protonmail.com,Varly,Varly,36,8,3,3,88.16,1,2,0,1,6,1,36,0,1,1,0,0,112.1,3,0,3,14,0,7.237059026124737,4.479153345404605,4.719391330078114,3.58351893845611,2.0794415416798357,1.0986122886681098,3.58351893845611,0.0
1137,2775.0,1,Vickon Botley,vickon.botley@gmail.com,Vickon,Botley,238,7,5,8,120.92,1,0,0,1,6,1,13,4,6,0,0,10,182.3,4,0,3,12,0,7.928406026180535,4.795129169911258,5.205653681684617,5.472270673671475,1.9459101490553132,1.6094379124341003,2.5649493574615367,0.0
1138,1649.0,1,Victor Tyrell,victor.tyrell@travelers.com,Victor,Tyrell,118,4,5,8,54.0,1,0,0,1,5,1,8,0,6,0,0,20,167.2,4,1,2,18,0,7.407924322559599,3.9889840465642745,5.119190700650601,4.770684624465665,1.3862943611198906,1.6094379124341003,2.0794415416798357,0.0
1139,1760.0,1,Walder Brax,walder.brax@mmm.com,Walder,Brax,135,4,6,9,76.75,1,0,0,1,6,1,0,0,1,0,0,10,125.3,4,1,3,13,38,7.473069088032197,4.340553386467307,4.8307108619020225,4.90527477843843,1.3862943611198906,1.791759469228055,0.0,3.6375861597263857
1140,2800.0,1,Walder Frey (son of Jammos),walder.frey.(son.of.jammos)@visa.com,Walder,Frey ,48,1,8,10,56.0,0,1,0,1,5,1,4,0,2,1,1,10,175.0,5,0,2,17,0,7.937374696163295,4.02535169073515,5.1647859739235145,3.871201010907891,0.0,2.0794415416798357,1.3862943611198906,0.0
1141,1270.0,1,Walder Frey (son of Merrett),walder.frey.(son.of.merrett)@ibm.com,Walder,Frey ,71,9,7,4,76.36,1,2,0,1,6,2,0,0,2,0,0,0,104.5,4,1,2,18,0,7.146772179452637,4.335458998857547,4.6491870714048655,4.2626798770413155,2.1972245773362196,1.9459101490553132,0.0,0.0
1142,4170.0,1,Walton,walton@protonmail.com,Walton,Walton,218,6,9,2,129.2,1,1,0,1,5,1,25,6,4,0,0,10,268.7,8,2,4,10,150,8.335671314792847,4.861361591348501,5.593595515621446,5.384495062789089,1.791759469228055,2.1972245773362196,3.2188758248682006,5.0106352940962555
1143,1520.0,1,Wayn (guard),wayn.(guard)@gmail.com,Wayn,,40,4,6,9,113.93,1,2,0,0,5,2,5,4,3,1,1,10,162.0,5,0,3,13,263,7.326465613840322,4.735584224710024,5.087596335232384,3.6888794541139363,1.3862943611198906,1.791759469228055,1.6094379124341003,5.572154032177765
1144,1760.0,1,Weese,weese@gmail.com,Weese,Weese,93,9,9,6,77.5,1,3,0,1,6,2,15,0,3,0,0,0,141.4,4,1,3,14,0,7.473069088032197,4.350277936359301,4.951592753462473,4.532599493153256,2.1972245773362196,2.1972245773362196,2.70805020110221,0.0
1145,750.0,1,Wendel Frey,wendel.frey@unitedhealth.com,Wendel,Frey,14,3,12,4,103.0,1,2,0,1,6,1,0,2,3,0,0,0,57.2,2,0,2,15,0,6.620073206530356,4.634728988229636,4.046553898385752,2.6390573296152584,1.0986122886681098,2.4849066497880004,0.0,0.0
1146,1840.0,1,Wendel Manderly,wendel.manderly@mmm.com,Wendel,Manderly,153,6,6,7,150.84,1,0,0,1,6,0,0,1,3,1,0,10,149.0,6,1,3,14,0,7.517520850603031,5.016219672390156,5.003946305945459,5.030437921392435,1.791759469228055,1.791759469228055,0.0,0.0
1147,3000.0,1,Werlag,werlag@protonmail.com,Werlag,Werlag,65,8,8,10,43.11,1,3,0,1,5,2,2,2,1,1,0,20,164.6,3,1,3,11,174,8.006367567650246,3.763754988759043,5.103518288242969,4.174387269895637,2.0794415416798357,2.0794415416798357,0.6931471805599453,5.159055299214529
1148,880.0,1,Will (orphan),will.(orphan)@merck.com,Will,,14,2,12,5,22.17,1,2,0,1,5,2,0,4,3,1,0,0,109.2,4,0,2,16,0,6.779921907472252,3.09874002362822,4.693181063310805,2.6390573296152584,0.6931471805599453,2.4849066497880004,0.0,0.0
1149,1750.0,1,Will (squire),will.(squire)@passport.com,Will,,43,9,6,4,96.0,1,4,0,0,6,1,2,0,4,0,0,0,169.1,3,0,3,14,0,7.4673710669175595,4.564348191467836,5.130490255904535,3.7612001156935624,2.1972245773362196,1.791759469228055,0.6931471805599453,0.0
1150,1829.0,1,Willam,willam@yahoo.com,Willam,Willam,60,9,8,10,122.46,1,3,0,1,5,2,0,0,12,0,0,0,144.0,5,1,3,13,310,7.511524648390866,4.8077844460498085,4.969813299576001,4.0943445622221,2.1972245773362196,2.0794415416798357,0.0,5.736572297479192
1151,2602.5,1,Willam Stark,willam.stark@protonmail.com,Willam,Stark,55,7,8,1,93.87,0,0,1,1,5,1,43,0,4,1,0,20,159.5,4,1,4,11,226,7.8642278004891235,4.541910846348901,5.072043922224899,4.007333185232471,1.9459101490553132,2.0794415416798357,3.7612001156935624,5.420534999272286
1152,4042.5,1,Willamen Frey,willamen.frey@protonmail.com,Willamen,Frey,81,9,5,2,126.76,1,2,0,1,6,2,0,0,2,1,1,0,322.2,9,2,4,10,0,8.304618591451263,4.84229553482272,5.7751724707428735,4.394449154672439,2.1972245773362196,1.6094379124341003,0.0,0.0
1153,5761.875,1,Willas Tyrell,willas.tyrell@unitedhealth.com,Willas,Tyrell,59,1,8,9,29.0,1,1,0,0,7,2,43,0,3,0,0,0,178.0,4,1,3,12,0,8.65901822155286,3.367295829986474,5.181783550292085,4.07753744390572,0.0,2.0794415416798357,3.7612001156935624,0.0
1154,3679.5,1,Qalen,qalen@hotmail.com,Qalen,Qalen,84,3,10,10,113.63,1,0,0,0,5,1,11,0,0,1,0,0,153.7,6,0,4,12,258,8.210532152366653,4.7329475559299174,5.03500265054455,4.430816798843313,1.0986122886681098,2.302585092994046,2.3978952727983707,5.552959584921617
1155,1350.0,1,Willow Witch-eye,willow.witch-eye@protonmail.com,Willow,Witch-eye,43,8,4,5,88.04,1,3,0,1,5,1,14,7,1,0,0,20,198.1,5,2,3,14,0,7.2078598714324755,4.477791256658261,5.288771953704505,3.7612001156935624,2.0794415416798357,1.3862943611198906,2.6390573296152584,0.0
1156,2707.5,1,Wolmer,wolmer@me.com,Wolmer,Wolmer,98,6,8,3,132.74,1,0,0,0,6,2,7,0,1,0,0,20,228.8,6,2,3,14,283,7.903780978875146,4.888392327717779,5.432848259505643,4.584967478670572,1.791759469228055,2.0794415416798357,1.9459101490553132,5.645446897643238
1157,1200.0,1,Woth,woth@jpmorgan.com,Woth,Woth,51,5,7,4,83.5,1,0,0,1,5,1,4,0,6,0,0,0,120.2,4,0,2,17,0,7.090076835776092,4.42484663185681,4.789157022101107,3.9318256327243257,1.6094379124341003,1.9459101490553132,1.3862943611198906,0.0
1158,1270.0,1,Wyl (guard),wyl.(guard)@travelers.com,Wyl,,93,7,5,10,80.4,1,1,0,1,5,1,0,0,3,0,0,0,92.5,3,0,2,15,0,7.146772179452637,4.387014176184921,4.52720864451838,4.532599493153256,1.9459101490553132,1.6094379124341003,0.0,0.0
1159,1930.0,1,Wyl the Whittler,wyl.the.whittler@caterpillar.com,Wyl,the Whittler,103,4,7,6,76.12,1,0,0,1,5,1,0,0,7,1,0,0,161.7,3,1,3,12,0,7.5652752818989315,4.332311042427949,5.085742766583061,4.634728988229636,1.3862943611198906,1.9459101490553132,0.0,0.0
1160,1431.0,1,Wyman Manderly,wyman.manderly@aol.com,Wyman,Manderly,29,9,5,10,95.16,1,5,0,1,5,2,50,2,2,1,0,10,107.6,3,1,3,13,176,7.266128779556451,4.555559685434757,4.678420647727684,3.367295829986474,2.1972245773362196,1.6094379124341003,3.912023005428146,5.170483995038151
1161,1590.0,1,Wynafryd Manderly,wynafryd.manderly@jnj.com,Wynafryd,Manderly,73,3,5,6,140.95,1,5,0,0,6,2,0,4,2,1,0,10,111.4,4,0,3,12,0,7.371489295214277,4.948405217560121,4.713127327493184,4.290459441148391,1.0986122886681098,1.6094379124341003,0.0,0.0
1162,2050.0,1,Xhondo,xhondo@cocacola.com,Xhondo,Xhondo,99,4,6,1,78.32,1,2,0,1,6,2,0,0,13,0,0,0,137.0,4,1,3,14,178,7.6255950721324535,4.360802998222255,4.919980925828125,4.59511985013459,1.3862943611198906,1.791759469228055,0.0,5.181783550292085
1163,1533.0,1,Orbelo,orbelo@jpmorgan.com,Orbelo,Orbelo,36,3,3,4,77.18,1,1,0,1,5,2,9,2,3,0,0,0,122.4,4,2,3,13,275,7.334981878871814,4.346140356109473,4.807294370078226,3.58351893845611,1.0986122886681098,1.0986122886681098,2.1972245773362196,5.616771097666572
1164,1850.0,1,Ormond Osgrey,ormond.osgrey@live.com,Ormond,Osgrey,85,4,7,2,107.41,0,3,0,0,6,1,0,0,4,1,0,10,171.8,5,1,3,14,40,7.52294091807237,4.676653287609955,5.146331009550155,4.442651256490317,1.3862943611198906,1.9459101490553132,0.0,3.6888794541139363
1165,1500.0,1,Osney Kettleblack,osney.kettleblack@gmail.com,Osney,Kettleblack,102,2,6,7,110.5,1,0,1,1,5,1,1,8,10,1,0,0,174.0,6,1,3,14,0,7.313220387090301,4.705015520957808,5.159055299214529,4.624972813284271,0.6931471805599453,1.791759469228055,0.0,0.0
1166,1470.0,1,Oswell Kettleblack,oswell.kettleblack@passport.com,Oswell,Kettleblack,36,6,8,10,126.12,1,2,0,1,6,2,0,2,0,1,1,10,105.5,3,1,3,14,0,7.293017679772782,4.83723383467686,4.658710952916121,3.58351893845611,1.791759469228055,2.0794415416798357,0.0,0.0
1167,1200.0,1,Oswell Whent,oswell.whent@gmail.com,Oswell,Whent,112,3,7,7,64.0,0,7,0,1,5,2,7,5,0,0,0,10,102.7,3,1,1,15,0,7.090076835776092,4.1588830833596715,4.631812116934513,4.718498871295094,1.0986122886681098,1.9459101490553132,1.9459101490553132,0.0
1168,2432.5,1,Oswyn,oswyn@yahoo.com,Oswyn,Oswyn,50,1,6,7,57.0,1,2,0,1,5,2,46,3,7,1,1,0,119.6,4,1,2,16,74,7.79667481406016,4.04305126783455,4.784152841516532,3.912023005428146,0.0,1.791759469228055,3.828641396489095,4.30406509320417
1169,1350.0,1,Othell Yarwyck,othell.yarwyck@protonmail.com,Othell,Yarwyck,137,3,4,3,77.64,0,2,1,0,6,1,24,0,6,1,1,10,98.0,4,0,3,13,153,7.2078598714324755,4.35208275830081,4.584967478670572,4.919980925828125,1.0986122886681098,1.3862943611198906,3.1780538303479458,5.030437921392435
1170,1510.0,1,Otto Hightower,otto.hightower@gmail.com,Otto,Hightower,110,3,7,2,37.82,1,1,0,1,6,1,49,3,0,0,0,10,120.0,2,0,3,11,0,7.31986492980897,3.6328380632303117,4.787491742782046,4.700480365792417,1.0986122886681098,1.9459101490553132,3.8918202981106265,0.0
1171,3279.0,1,Owen Inchfield,owen.inchfield@hotmail.com,Owen,Inchfield,58,8,10,6,144.87,0,0,0,1,5,1,18,0,0,0,0,10,150.6,4,1,3,13,284,8.095293776844649,4.97583678855356,5.014627315365793,4.060443010546419,2.0794415416798357,2.302585092994046,2.8903717578961645,5.648974238161206
1172,2063.0,1,Oznak zo Pahl,oznak.zo.pahl@passport.com,Oznak,zo Pahl,57,3,6,8,78.6,1,4,0,1,5,2,12,0,1,1,0,10,134.4,6,0,5,6,200,7.631916513071252,4.364371699435161,4.900820428089049,4.04305126783455,1.0986122886681098,1.791759469228055,2.4849066497880004,5.298317366548036
1173,1819.0,1,Parmen Crane,parmen.crane@yahoo.com,Parmen,Crane,72,3,5,10,141.85,1,2,0,1,5,2,25,0,4,1,1,0,142.9,5,2,3,15,85,7.506042178518122,4.95477016125486,4.9621450849358215,4.276666119016055,1.0986122886681098,1.6094379124341003,3.2188758248682006,4.442651256490317
1174,1750.0,1,Penny Jenny,penny.jenny@protonmail.com,Penny,Jenny,59,3,4,3,137.86,1,4,1,1,6,1,0,4,3,1,0,10,146.4,4,1,3,15,0,7.4673710669175595,4.926238677457506,4.986342601527212,4.07753744390572,1.0986122886681098,1.3862943611198906,0.0,0.0
1175,2135.0,1,Perra Frey,perra.frey@disney.com,Perra,Frey,64,3,6,1,51.2,1,0,1,1,6,2,17,0,2,0,0,10,133.8,4,0,3,13,0,7.666221925662725,3.9357395320454622,4.896346147694128,4.1588830833596715,1.0986122886681098,1.791759469228055,2.833213344056216,0.0
